ticker,date,open,high,low,close
CVX,2022-01-27,27.381,27.4537,21.7087,22.6813
CVX,2022-01-28,22.6691,24.9975,22.0766,24.2773
CVX,2022-01-29,24.2949,28.2285,24.2549,27.2882
CVX,2022-01-30,27.2882,29.0187,25.1875,26.1478
CVX,2022-01-31,26.1505,27.5338,25.3026,27.0762
CVX,2022-02-01,27.0735,29.5748,26.4959,27.6766
CVX,2022-02-02,27.7366,29.2146,26.023,26.6013
CVX,2022-02-03,26.6039,26.8188,23.8219,26.053
CVX,2022-02-04,26.023,29.955,25.5753,28.0925
CVX,2022-02-05,28.1097,29.0703,27.8895,28.7301
CVX,2022-02-06,28.8673,28.8702,25.4827,25.9304
CVX,2022-02-07,25.913,28.2654,25.8429,27.5693
CVX,2022-02-08,27.5993,28.9102,26.4638,27.6348
CVX,2022-02-09,27.6449,30.7777,27.6449,30.1731
CVX,2022-02-10,30.1902,30.7546,26.3785,27.199
CVX,2022-02-11,27.0695,27.1983,24.1072,24.1096
CVX,2022-02-12,24.4271,25.8429,24.0644,25.7629
CVX,2022-02-13,25.8629,28.317,25.1025,25.2726
CVX,2022-02-14,25.2952,26.2958,24.7548,26.0656
CVX,2022-02-15,26.1157,28.9373,25.9029,28.417
CVX,2022-02-16,28.4871,30.041,27.9167,29.5477
CVX,2022-02-17,29.5077,29.5977,26.5359,26.6686
CVX,2022-02-18,26.6486,28.2798,25.9582,26.0056
CVX,2022-02-19,26.0056,26.8561,25.0125,25.3227
CVX,2022-02-20,25.2701,25.4212,22.5193,23.0885
CVX,2022-02-21,23.0885,24.073,21.5886,22.2389
CVX,2022-02-22,22.2211,22.4312,19.8579,20.7704
CVX,2022-02-23,20.8125,22.0732,20.4202,20.6624
CVX,2022-02-24,20.6724,20.7324,16.1781,18.6074
CVX,2022-02-25,18.5156,20.3561,18.5056,19.6398
CVX,2022-02-26,19.6598,21.2485,19.6598,20.1801
CVX,2022-02-27,20.1681,20.1681,17.6371,17.6588
CVX,2022-02-28,17.6591,25.9015,16.2167,19.5966
CVX,2022-03-01,19.6879,20.0,18.2727,18.8156
CVX,2022-03-02,18.6826,32.1701,18.634,21.2273
CVX,2022-03-03,21.2264,22.1066,19.4939,19.876
CVX,2022-03-04,19.8702,19.9496,15.4792,17.8263
